Time,Object,Event
9641.103326987142,ship.13,loaded 97 containers as cargo in Rotterdam
9641.203326987143,ship.13,Ship has loaded 2 batteries from Rotterdam
9641.203326987143,Rotterdam,Rotterdam has 50 batteries left.
9641.97806540432,ship.11,loaded 53 containers as cargo in Antwerp
9642.056691324511,ship.18,loaded 82 containers as cargo in Karlsruhe
9642.27806540432,ship.11,Ship has loaded 6 batteries from Antwerp
9642.27806540432,Antwerp,Antwerp has 124 batteries left.
9642.656691324511,ship.18,Ship has loaded 12 batteries from Karlsruhe
9642.656691324511,Karlsruhe,Karlsruhe has 21 batteries left.
9642.656691324511,Karlsruhe,"Warning activated in Karlsruhe, only 21 batteries left!"
9646.216461243548,ship.21,loaded 91 containers as cargo in Delfzijl
9646.516461243547,ship.21,Ship has loaded 6 batteries from Delfzijl
9646.516461243547,Delfzijl,Delfzijl has 42 batteries left.
9647.19315237194,ship.26,loaded 79 containers as cargo in Rotterdam
9647.993152371939,ship.26,Ship has loaded 16 batteries from Rotterdam
9647.993152371939,Rotterdam,Rotterdam has 61 batteries left.
9648.232935581122,ship.3,loaded 94 containers as cargo in Duisburg
9648.632935581121,ship.3,Ship has loaded 8 batteries from Duisburg
9648.632935581121,Duisburg,Duisburg has 36 batteries left.
9651.774352975623,ship.12,loaded 58 containers as cargo in Paris
9652.424352975622,ship.12,Ship has loaded 13 batteries from Paris
9652.424352975622,Paris,Paris has 60 batteries left.
9653.213850499928,ship.4,loaded 81 containers as cargo in Vlissingen
9653.413850499928,ship.4,Ship has loaded 4 batteries from Vlissingen
9653.413850499928,Vlissingen,Vlissingen has 60 batteries left.
9653.436376703667,ship.24,loaded 86 containers as cargo in Amsterdam
9653.536376703667,ship.24,Ship has loaded 2 batteries from Amsterdam
9653.536376703667,Amsterdam,Amsterdam has 88 batteries left.
9653.753326987144,ship.13,loaded 52 containers as cargo in Amsterdam
9653.853326987144,ship.13,Ship has loaded 2 batteries from Amsterdam
9653.853326987144,Amsterdam,Amsterdam has 86 batteries left.
9655.022650468763,ship.7,loaded 66 containers as cargo in Vlissingen
9655.422650468763,ship.7,Ship has loaded 8 batteries from Vlissingen
9655.422650468763,Vlissingen,Vlissingen has 52 batteries left.
9657.318997749175,ship.23,loaded 78 containers as cargo in Duisburg
9657.718997749174,ship.23,Ship has loaded 8 batteries from Duisburg
9657.718997749174,Duisburg,Duisburg has 36 batteries left.
9659.048109135058,Karlsruhe,"Warning deactivated in Karlsruhe, 27 batteries available"
9659.155255569434,ship.25,loaded 62 containers as cargo in Liege
9659.219439602266,ship.14,loaded 58 containers as cargo in Amsterdam
9659.455255569434,ship.25,Ship has loaded 6 batteries from Liege
9659.455255569434,Liege,Liege has 62 batteries left.
9659.469439602266,ship.14,Ship has loaded 5 batteries from Amsterdam
9659.469439602266,Amsterdam,Amsterdam has 88 batteries left.
9659.988168065407,ship.27,loaded 58 containers as cargo in Rotterdam
9660.088168065407,ship.27,Ship has loaded 2 batteries from Rotterdam
9660.088168065407,Rotterdam,Rotterdam has 66 batteries left.
9661.842553579501,ship.22,loaded 95 containers as cargo in Karlsruhe
9662.692553579502,ship.22,Ship has loaded 17 batteries from Karlsruhe
9662.692553579502,Karlsruhe,Karlsruhe has 19 batteries left.
9662.692553579502,Karlsruhe,"Warning activated in Karlsruhe, only 19 batteries left!"
9662.811398737653,ship.11,loaded 69 containers as cargo in Amsterdam
9663.111398737652,ship.11,Ship has loaded 6 batteries from Amsterdam
9663.111398737652,Amsterdam,Amsterdam has 94 batteries left.
9663.431456747121,ship.10,loaded 65 containers as cargo in Amsterdam
9663.73145674712,ship.10,Ship has loaded 6 batteries from Amsterdam
9663.73145674712,Amsterdam,Amsterdam has 88 batteries left.
9665.471938703318,ship.28,loaded 98 containers as cargo in Neuss
9665.821938703319,ship.28,Ship has loaded 7 batteries from Neuss
9665.821938703319,Neuss,Neuss has 59 batteries left.
9665.836376703666,ship.24,loaded 58 containers as cargo in Rotterdam
9665.986376703666,ship.24,Ship has loaded 3 batteries from Rotterdam
9665.986376703666,Rotterdam,Rotterdam has 67 batteries left.
9666.253326987146,ship.13,loaded 94 containers as cargo in Rotterdam
9666.403326987145,ship.13,Ship has loaded 3 batteries from Rotterdam
9666.403326987145,Rotterdam,Rotterdam has 64 batteries left.
9668.840255378867,ship.1,loaded 96 containers as cargo in Antwerp
9668.990255378867,ship.1,Ship has loaded 3 batteries from Antwerp
9668.990255378867,Antwerp,Antwerp has 126 batteries left.
9670.975611051323,ship.0,loaded 74 containers as cargo in Paris
9671.180517166595,ship.4,loaded 65 containers as cargo in Rotterdam
9671.280517166595,ship.4,Ship has loaded 2 batteries from Rotterdam
9671.280517166595,Rotterdam,Rotterdam has 66 batteries left.
9671.738168065407,ship.27,loaded 73 containers as cargo in Amsterdam
9671.775611051322,ship.0,Ship has loaded 16 batteries from Paris
9671.775611051322,Paris,Paris has 61 batteries left.
9672.038168065406,ship.27,Ship has loaded 6 batteries from Amsterdam
9672.038168065406,Amsterdam,Amsterdam has 84 batteries left.
9676.41787417378,ship.21,loaded 53 containers as cargo in Amsterdam
9676.76787417378,ship.21,Ship has loaded 7 batteries from Amsterdam
9676.76787417378,Amsterdam,Amsterdam has 83 batteries left.
9678.082935581122,ship.3,loaded 87 containers as cargo in Antwerp
9678.232935581122,ship.3,Ship has loaded 3 batteries from Antwerp
9678.232935581122,Antwerp,Antwerp has 134 batteries left.
9679.069439602266,ship.14,loaded 77 containers as cargo in Vlissingen
9679.169439602267,ship.14,Ship has loaded 2 batteries from Vlissingen
9679.169439602267,Vlissingen,Vlissingen has 55 batteries left.
9680.056691324511,ship.18,loaded 78 containers as cargo in Duisburg
9680.269710036999,ship.24,loaded 78 containers as cargo in Antwerp
9680.419710036998,ship.24,Ship has loaded 3 batteries from Antwerp
9680.419710036998,Antwerp,Antwerp has 131 batteries left.
9680.45669132451,ship.18,Ship has loaded 8 batteries from Duisburg
9680.45669132451,Duisburg,Duisburg has 42 batteries left.
9680.660348405212,ship.8,loaded 86 containers as cargo in Moerdijk
9681.860348405213,ship.8,Ship has loaded 24 batteries from Moerdijk
9681.860348405213,Moerdijk,Moerdijk has 20 batteries left.
9681.860348405213,Moerdijk,"Warning activated in Moerdijk, only 20 batteries left!"
9683.310059167448,ship.20,loaded 59 containers as cargo in Rotterdam
9683.660059167449,ship.20,Ship has loaded 7 batteries from Rotterdam
9683.660059167449,Rotterdam,Rotterdam has 100 batteries left.
9683.66215896026,ship.29,loaded 64 containers as cargo in Duisburg
9683.755983802095,ship.7,loaded 78 containers as cargo in Duisburg
9683.9735887122,ship.1,loaded 54 containers as cargo in Rotterdam
9684.06215896026,ship.29,Ship has loaded 8 batteries from Duisburg
9684.06215896026,Duisburg,Duisburg has 54 batteries left.
9684.1235887122,ship.1,Ship has loaded 3 batteries from Rotterdam
9684.1235887122,Rotterdam,Rotterdam has 97 batteries left.
9684.155983802095,ship.7,Ship has loaded 8 batteries from Duisburg
9684.155983802095,Duisburg,Duisburg has 46 batteries left.
9684.43145674712,ship.10,loaded 67 containers as cargo in Duisburg
9684.518997749174,ship.23,loaded 50 containers as cargo in Antwerp
9684.731456747119,ship.10,Ship has loaded 6 batteries from Duisburg
9684.731456747119,Duisburg,Duisburg has 40 batteries left.
9684.918997749173,ship.23,Ship has loaded 8 batteries from Antwerp
9684.918997749173,Antwerp,Antwerp has 137 batteries left.
9685.944732070986,ship.11,loaded 99 containers as cargo in Antwerp
9686.144732070987,ship.11,Ship has loaded 4 batteries from Antwerp
9686.144732070987,Antwerp,Antwerp has 133 batteries left.
9687.93888447102,ship.16,loaded 94 containers as cargo in Rotterdam
9688.03888447102,ship.16,Ship has loaded 2 batteries from Rotterdam
9688.03888447102,Rotterdam,Rotterdam has 95 batteries left.
9688.944724654242,ship.19,loaded 72 containers as cargo in Strasbourg
9690.707686308955,ship.12,loaded 60 containers as cargo in Antwerp
9690.794724654243,ship.19,Ship has loaded 37 batteries from Strasbourg
9690.794724654243,Strasbourg,Strasbourg has 24 batteries left.
9690.794724654243,Strasbourg,"Warning activated in Strasbourg, only 24 batteries left!"
9690.857686308955,ship.12,Ship has loaded 3 batteries from Antwerp
9690.857686308955,Antwerp,Antwerp has 145 batteries left.
9692.771501398738,ship.27,loaded 53 containers as cargo in Antwerp
9692.881918748415,ship.17,loaded 71 containers as cargo in Rotterdam
9693.031918748415,ship.17,Ship has loaded 3 batteries from Rotterdam
9693.031918748415,Rotterdam,Rotterdam has 131 batteries left.
9693.071501398737,ship.27,Ship has loaded 6 batteries from Antwerp
9693.071501398737,Antwerp,Antwerp has 139 batteries left.
9694.038605369986,ship.28,loaded 98 containers as cargo in Rotterdam
9694.188605369985,ship.28,Ship has loaded 3 batteries from Rotterdam
9694.188605369985,Rotterdam,Rotterdam has 128 batteries left.
9695.553043370332,ship.24,loaded 75 containers as cargo in Rotterdam
9697.093681738546,Brussels,"Warning deactivated in Brussels, 49 batteries available"
9697.503043370332,ship.24,Ship has loaded 39 batteries from Rotterdam
9697.503043370332,Rotterdam,Rotterdam has 89 batteries left.
9698.660348405214,ship.8,loaded 54 containers as cargo in Brussels
9698.778778671078,ship.5,loaded 93 containers as cargo in Mannheim
9699.628778671078,ship.5,Ship has loaded 17 batteries from Mannheim
9699.628778671078,Mannheim,Mannheim has 44 batteries left.
9700.134540840447,ship.21,loaded 82 containers as cargo in Liege
9700.234540840447,ship.21,Ship has loaded 2 batteries from Liege
9700.234540840447,Liege,Liege has 67 batteries left.
9700.560348405214,ship.8,Ship has loaded 38 batteries from Brussels
9700.560348405214,Brussels,Brussels has 11 batteries left.
9700.560348405214,Brussels,"Warning activated in Brussels, only 11 batteries left!"
9706.381918748413,ship.17,loaded 85 containers as cargo in Velsen
9706.531918748413,ship.17,Ship has loaded 3 batteries from Velsen
9706.531918748413,Velsen,Velsen has 43 batteries left.
9708.20669132451,ship.18,loaded 69 containers as cargo in Antwerp
9708.35669132451,ship.18,Ship has loaded 3 batteries from Antwerp
9708.35669132451,Antwerp,Antwerp has 151 batteries left.
9709.571938703319,ship.28,loaded 60 containers as cargo in Antwerp
9709.948708355529,ship.11,loaded 56 containers as cargo in Liege
9710.071938703319,ship.28,Ship has loaded 10 batteries from Antwerp
9710.071938703319,Antwerp,Antwerp has 141 batteries left.
9710.199437982976,ship.2,loaded 88 containers as cargo in Rotterdam
9710.248708355528,ship.11,Ship has loaded 6 batteries from Liege
9710.248708355528,Liege,Liege has 66 batteries left.
9711.168997749173,ship.23,loaded 67 containers as cargo in Duisburg
9711.26215896026,ship.29,loaded 72 containers as cargo in Antwerp
9711.568997749173,ship.23,Ship has loaded 8 batteries from Duisburg
9711.568997749173,Duisburg,Duisburg has 40 batteries left.
9711.605373225633,ship.9,loaded 80 containers as cargo in Rotterdam
9711.66215896026,ship.29,Ship has loaded 8 batteries from Antwerp
9711.66215896026,Antwerp,Antwerp has 133 batteries left.
9711.905373225633,ship.9,Ship has loaded 6 batteries from Rotterdam
9711.905373225633,Rotterdam,Rotterdam has 123 batteries left.
9711.949437982976,ship.2,Ship has loaded 35 batteries from Rotterdam
9711.949437982976,Rotterdam,Rotterdam has 88 batteries left.
9712.425886912835,Moerdijk,"Warning deactivated in Moerdijk, 26 batteries available"
9713.242553579503,ship.22,loaded 55 containers as cargo in Moerdijk
9713.542553579502,ship.22,Ship has loaded 6 batteries from Moerdijk
9713.542553579502,Moerdijk,Moerdijk has 23 batteries left.
9713.542553579502,Moerdijk,"Warning activated in Moerdijk, only 23 batteries left!"
9713.544757050266,ship.15,loaded 70 containers as cargo in Paris
9714.30483473207,ship.27,loaded 83 containers as cargo in Amsterdam
9714.344757050265,ship.15,Ship has loaded 16 batteries from Paris
9714.344757050265,Paris,Paris has 58 batteries left.
9716.05483473207,ship.27,Ship has loaded 35 batteries from Amsterdam
9716.05483473207,Amsterdam,Amsterdam has 54 batteries left.
9719.031918748413,ship.17,loaded 54 containers as cargo in Rotterdam
9719.131918748413,ship.17,Ship has loaded 2 batteries from Rotterdam
9719.131918748413,Rotterdam,Rotterdam has 89 batteries left.
9723.002166835075,ship.13,loaded 53 containers as cargo in Antwerp
9723.302166835074,ship.13,Ship has loaded 6 batteries from Antwerp
9723.302166835074,Antwerp,Antwerp has 138 batteries left.
9723.940024657844,ship.18,loaded 93 containers as cargo in Rotterdam
9724.090024657844,ship.18,Ship has loaded 3 batteries from Rotterdam
9724.090024657844,Rotterdam,Rotterdam has 89 batteries left.
9730.416289984785,Moerdijk,"Warning deactivated in Moerdijk, 28 batteries available"
9731.228602175574,ship.0,loaded 66 containers as cargo in Rotterdam
9731.378602175573,ship.0,Ship has loaded 3 batteries from Rotterdam
9731.378602175573,Rotterdam,Rotterdam has 108 batteries left.
9732.052066061382,ship.6,loaded 65 containers as cargo in Amsterdam
9732.152066061382,ship.6,Ship has loaded 2 batteries from Amsterdam
9732.152066061382,Amsterdam,Amsterdam has 69 batteries left.
9733.065375022194,ship.11,loaded 97 containers as cargo in Rotterdam
9733.115375022193,ship.11,Ship has loaded 1 batteries from Rotterdam
9733.115375022193,Rotterdam,Rotterdam has 107 batteries left.
9733.366289984784,ship.25,loaded 91 containers as cargo in Moerdijk
9733.688706558965,ship.9,loaded 59 containers as cargo in Louviere
9733.988706558965,ship.9,Ship has loaded 6 batteries from Louviere
9733.988706558965,Louviere,Louviere has 90 batteries left.
9734.116289984784,ship.25,Ship has loaded 15 batteries from Moerdijk
9734.116289984784,Moerdijk,Moerdijk has 22 batteries left.
9734.116289984784,Moerdijk,"Warning activated in Moerdijk, only 22 batteries left!"
9734.792553579502,ship.22,loaded 84 containers as cargo in Duisburg
9735.092553579501,ship.22,Ship has loaded 6 batteries from Duisburg
9735.092553579501,Duisburg,Duisburg has 40 batteries left.
9736.703179046595,ship.4,loaded 58 containers as cargo in Amsterdam
9736.803179046596,ship.4,Ship has loaded 2 batteries from Amsterdam
9736.803179046596,Amsterdam,Amsterdam has 69 batteries left.
9736.915518968126,ship.12,loaded 51 containers as cargo in Rotterdam
9738.865518968127,ship.12,Ship has loaded 39 batteries from Rotterdam
9738.865518968127,Rotterdam,Rotterdam has 71 batteries left.
9740.61215896026,ship.29,loaded 99 containers as cargo in Duisburg
9740.962158960261,ship.29,Ship has loaded 7 batteries from Duisburg
9740.962158960261,Duisburg,Duisburg has 41 batteries left.
9742.205272036652,ship.28,loaded 98 containers as cargo in Cologne
9742.705272036652,ship.28,Ship has loaded 10 batteries from Cologne
9742.705272036652,Cologne,Cologne has 37 batteries left.
9743.302066061382,ship.6,loaded 56 containers as cargo in Rotterdam
9743.652066061382,ship.6,Ship has loaded 7 batteries from Rotterdam
9743.652066061382,Rotterdam,Rotterdam has 66 batteries left.
9744.285500168406,ship.13,loaded 78 containers as cargo in Amsterdam
9744.535500168406,ship.13,Ship has loaded 5 batteries from Amsterdam
9744.535500168406,Amsterdam,Amsterdam has 70 batteries left.
9746.661935508906,ship.0,loaded 90 containers as cargo in Antwerp
9747.061935508906,ship.0,Ship has loaded 8 batteries from Antwerp
9747.061935508906,Antwerp,Antwerp has 134 batteries left.
9748.553179046596,ship.4,loaded 75 containers as cargo in Rotterdam
9749.653179046596,ship.4,Ship has loaded 22 batteries from Rotterdam
9749.653179046596,Rotterdam,Rotterdam has 49 batteries left.
9750.005565055213,ship.3,loaded 92 containers as cargo in Rotterdam
9750.203402692237,ship.1,loaded 84 containers as cargo in Antwerp
9750.353402692237,ship.1,Ship has loaded 3 batteries from Antwerp
9750.353402692237,Antwerp,Antwerp has 131 batteries left.
9750.805565055212,ship.3,Ship has loaded 16 batteries from Rotterdam
9750.805565055212,Rotterdam,Rotterdam has 33 batteries left.
9752.15939440045,ship.10,loaded 80 containers as cargo in Velsen
9752.509394400451,ship.10,Ship has loaded 7 batteries from Velsen
9752.509394400451,Velsen,Velsen has 42 batteries left.
9753.212112004412,ship.5,loaded 75 containers as cargo in Vlissingen
9753.271459516325,Ludwigshafen,"Warning deactivated in Ludwigshafen, 33 batteries available"
9753.412112004413,ship.5,Ship has loaded 4 batteries from Vlissingen
9753.412112004413,Vlissingen,Vlissingen has 68 batteries left.
9755.87701507188,ship.8,loaded 81 containers as cargo in Ludwigshafen
9755.972039892298,ship.9,loaded 84 containers as cargo in Rotterdam
9756.122039892298,ship.9,Ship has loaded 3 batteries from Rotterdam
9756.122039892298,Rotterdam,Rotterdam has 36 batteries left.
9756.249558649339,ship.18,loaded 65 containers as cargo in Antwerp
9756.69955864934,ship.18,Ship has loaded 9 batteries from Antwerp
9756.69955864934,Antwerp,Antwerp has 127 batteries left.
9756.927015071878,ship.8,Ship has loaded 21 batteries from Ludwigshafen
9756.927015071878,Ludwigshafen,Ludwigshafen has 21 batteries left.
9756.927015071878,Ludwigshafen,"Warning activated in Ludwigshafen, only 21 batteries left!"
9757.3925535795,ship.22,loaded 80 containers as cargo in Amsterdam
9757.4425535795,ship.22,Ship has loaded 1 batteries from Amsterdam
9757.4425535795,Amsterdam,Amsterdam has 75 batteries left.
9758.414290157707,Moerdijk,"Warning deactivated in Moerdijk, 45 batteries available"
9760.269845713263,ship.4,loaded 58 containers as cargo in Moerdijk
9760.369845713263,ship.4,Ship has loaded 2 batteries from Moerdijk
9760.369845713263,Moerdijk,Moerdijk has 43 batteries left.
9762.720395601908,ship.14,loaded 87 containers as cargo in Antwerp
9763.020395601907,ship.14,Ship has loaded 6 batteries from Antwerp
9763.020395601907,Antwerp,Antwerp has 124 batteries left.
9765.585500168405,ship.13,loaded 86 containers as cargo in Vlissingen
9765.985500168405,ship.13,Ship has loaded 8 batteries from Vlissingen
9765.985500168405,Vlissingen,Vlissingen has 65 batteries left.
9766.08673602557,ship.1,loaded 81 containers as cargo in Rotterdam
9766.1313437619,ship.20,loaded 95 containers as cargo in Duisburg
9766.23673602557,ship.1,Ship has loaded 3 batteries from Rotterdam
9766.23673602557,Rotterdam,Rotterdam has 36 batteries left.
9766.531343761899,ship.20,Ship has loaded 8 batteries from Duisburg
9766.531343761899,Duisburg,Duisburg has 40 batteries left.
9767.297389605987,ship.7,loaded 89 containers as cargo in Antwerp
9767.447389605986,ship.7,Ship has loaded 3 batteries from Antwerp
9767.447389605986,Antwerp,Antwerp has 136 batteries left.
9767.545744901165,ship.26,loaded 76 containers as cargo in Paris
9768.345744901164,ship.26,Ship has loaded 16 batteries from Paris
9768.345744901164,Paris,Paris has 58 batteries left.
9769.656903642795,ship.23,loaded 79 containers as cargo in Antwerp
9769.806903642795,ship.23,Ship has loaded 3 batteries from Antwerp
9769.806903642795,Antwerp,Antwerp has 136 batteries left.
9770.42877867108,ship.5,loaded 56 containers as cargo in Rotterdam
9770.77877867108,ship.5,Ship has loaded 7 batteries from Rotterdam
9770.77877867108,Rotterdam,Rotterdam has 33 batteries left.
9771.455373225632,ship.9,loaded 73 containers as cargo in Antwerp
9771.755373225631,ship.9,Ship has loaded 6 batteries from Antwerp
9771.755373225631,Antwerp,Antwerp has 130 batteries left.
9774.63155883704,ship.11,loaded 58 containers as cargo in Dordrecht
9774.73155883704,ship.11,Ship has loaded 2 batteries from Dordrecht
9774.73155883704,Dordrecht,Dordrecht has 30 batteries left.
9775.838605369985,ship.28,loaded 80 containers as cargo in Antwerp
9775.988605369985,ship.28,Ship has loaded 3 batteries from Antwerp
9775.988605369985,Antwerp,Antwerp has 137 batteries left.
9776.611935508905,ship.0,loaded 93 containers as cargo in Duisburg
9776.880645572628,ship.21,loaded 75 containers as cargo in Sittard
9777.011935508905,ship.0,Ship has loaded 8 batteries from Duisburg
9777.011935508905,Duisburg,Duisburg has 40 batteries left.
9777.180645572627,ship.21,Ship has loaded 6 batteries from Sittard
9777.180645572627,Sittard,Sittard has 24 batteries left.
9777.180645572627,Sittard,"Warning activated in Sittard, only 24 batteries left!"
9778.176061067119,ship.10,loaded 65 containers as cargo in Liege
9778.37606106712,ship.10,Ship has loaded 4 batteries from Liege
9778.37606106712,Liege,Liege has 69 batteries left.
9779.205499297183,ship.16,loaded 90 containers as cargo in Amsterdam
9779.305499297183,ship.16,Ship has loaded 2 batteries from Amsterdam
9779.305499297183,Amsterdam,Amsterdam has 75 batteries left.
9780.632956651449,ship.25,loaded 91 containers as cargo in Paris
9781.382956651449,ship.25,Ship has loaded 15 batteries from Paris
9781.382956651449,Paris,Paris has 58 batteries left.
9782.080722939321,ship.7,loaded 54 containers as cargo in Rotterdam
9782.480722939321,ship.7,Ship has loaded 8 batteries from Rotterdam
9782.480722939321,Rotterdam,Rotterdam has 29 batteries left.
9782.670069358903,ship.1,loaded 98 containers as cargo in Antwerp
9782.970069358902,ship.1,Ship has loaded 6 batteries from Antwerp
9782.970069358902,Antwerp,Antwerp has 134 batteries left.
9784.290236976129,ship.23,loaded 61 containers as cargo in Rotterdam
9784.3753029702,ship.4,loaded 92 containers as cargo in Rotterdam
9784.4753029702,ship.4,Ship has loaded 2 batteries from Rotterdam
9784.4753029702,Rotterdam,Rotterdam has 27 batteries left.
9785.398225503706,ship.11,loaded 56 containers as cargo in Antwerp
9785.716225316008,ship.18,loaded 69 containers as cargo in Neuss
9786.066225316008,ship.18,Ship has loaded 7 batteries from Neuss
9786.066225316008,Neuss,Neuss has 61 batteries left.
9787.348225503707,ship.11,Ship has loaded 39 batteries from Antwerp
9787.348225503707,Antwerp,Antwerp has 95 batteries left.
9790.671938703319,ship.28,loaded 64 containers as cargo in Rotterdam
9791.02193870332,ship.28,Ship has loaded 7 batteries from Rotterdam
9791.02193870332,Rotterdam,Rotterdam has 36 batteries left.
9791.60436519493,ship.29,loaded 82 containers as cargo in Rotterdam
9792.040236976129,ship.23,Ship has loaded 35 batteries from Rotterdam
9792.040236976129,Rotterdam,Rotterdam has 1 batteries left.
9792.040236976129,Rotterdam,"Warning activated in Rotterdam, only 1 batteries left!"
9792.09885230146,Strasbourg,"Warning deactivated in Strasbourg, 51 batteries available"
9792.455499297183,ship.16,loaded 71 containers as cargo in Rotterdam
9793.938706558964,ship.9,loaded 82 containers as cargo in Amsterdam
9794.465518968127,ship.12,loaded 70 containers as cargo in Strasbourg
9794.728778671079,ship.5,loaded 60 containers as cargo in Delfzijl
9795.115518968127,ship.12,Ship has loaded 13 batteries from Strasbourg
9795.115518968127,Strasbourg,Strasbourg has 47 batteries left.
9795.228778671079,ship.5,Ship has loaded 10 batteries from Delfzijl
9795.228778671079,Delfzijl,Delfzijl has 39 batteries left.
9795.288706558964,ship.9,Ship has loaded 27 batteries from Amsterdam
9795.288706558964,Amsterdam,Amsterdam has 54 batteries left.
9796.068833501737,ship.13,loaded 93 containers as cargo in Duisburg
9796.468833501736,ship.13,Ship has loaded 8 batteries from Duisburg
9796.468833501736,Duisburg,Duisburg has 40 batteries left.
9796.748594001489,Brussels,"Warning deactivated in Brussels, 37 batteries available"
9798.098594001489,ship.19,loaded 59 containers as cargo in Brussels
9798.19859400149,ship.19,Ship has loaded 2 batteries from Brussels
9798.19859400149,Brussels,Brussels has 38 batteries left.
9799.56745276092,Ludwigshafen,"Warning deactivated in Ludwigshafen, 47 batteries available"
9799.920533167739,ship.24,loaded 75 containers as cargo in Strasbourg
9800.12053316774,ship.24,Ship has loaded 4 batteries from Strasbourg
9800.12053316774,Strasbourg,Strasbourg has 76 batteries left.
9800.288898388546,ship.3,loaded 95 containers as cargo in Paris
9801.038898388546,ship.3,Ship has loaded 15 batteries from Paris
9801.038898388546,Paris,Paris has 59 batteries left.
9802.017452760922,ship.2,loaded 69 containers as cargo in Ludwigshafen
9802.793160764517,ship.6,loaded 52 containers as cargo in Delfzijl
9803.767452760922,ship.2,Ship has loaded 35 batteries from Ludwigshafen
9803.767452760922,Ludwigshafen,Ludwigshafen has 24 batteries left.
9803.767452760922,Ludwigshafen,"Warning activated in Ludwigshafen, only 24 batteries left!"
9804.028602175571,ship.0,loaded 70 containers as cargo in Liege
9804.143160764517,ship.6,Ship has loaded 27 batteries from Delfzijl
9804.143160764517,Delfzijl,Delfzijl has 19 batteries left.
9804.143160764517,Delfzijl,"Warning activated in Delfzijl, only 19 batteries left!"
9804.378602175571,ship.0,Ship has loaded 7 batteries from Liege
9804.378602175571,Liege,Liege has 70 batteries left.
9806.255499297182,ship.16,Ship has loaded 16 batteries from Rotterdam
9806.255499297182,Rotterdam,Rotterdam has 1 batteries left.
9807.585177691273,ship.15,loaded 95 containers as cargo in Rotterdam
9811.866632861054,Ludwigshafen,"Warning deactivated in Ludwigshafen, 50 batteries available"
9813.19109667187,ship.21,loaded 52 containers as cargo in Duisburg
9813.491096671869,ship.21,Ship has loaded 6 batteries from Duisburg
9813.491096671869,Duisburg,Duisburg has 40 batteries left.
9814.488855083277,ship.27,loaded 76 containers as cargo in Ludwigshafen
9815.438855083277,ship.27,Ship has loaded 19 batteries from Ludwigshafen
9815.438855083277,Ludwigshafen,Ludwigshafen has 40 batteries left.
9818.168658007226,ship.17,loaded 77 containers as cargo in Amsterdam
9818.827015071878,ship.8,loaded 64 containers as cargo in Duisburg
9819.018658007226,ship.17,Ship has loaded 17 batteries from Amsterdam
9819.018658007226,Amsterdam,Amsterdam has 39 batteries left.
9819.327015071878,ship.8,Ship has loaded 10 batteries from Duisburg
9819.327015071878,Duisburg,Duisburg has 51 batteries left.
9821.125601745625,ship.22,loaded 62 containers as cargo in Velsen
9821.175601745625,ship.22,Ship has loaded 1 batteries from Velsen
9821.175601745625,Velsen,Velsen has 42 batteries left.
9821.955373225632,ship.9,loaded 99 containers as cargo in Brussels
9822.055373225632,ship.9,Ship has loaded 2 batteries from Brussels
9822.055373225632,Brussels,Brussels has 70 batteries left.
9824.535500168402,ship.13,loaded 67 containers as cargo in Terneuzen
9825.785500168402,ship.13,Ship has loaded 25 batteries from Terneuzen
9825.785500168402,Terneuzen,Terneuzen has 21 batteries left.
9825.785500168402,Terneuzen,"Warning activated in Terneuzen, only 21 batteries left!"
9826.045445337746,ship.5,loaded 65 containers as cargo in Antwerp
9826.695445337746,ship.5,Ship has loaded 13 batteries from Antwerp
9826.695445337746,Antwerp,Antwerp has 94 batteries left.
9827.749623318115,ship.25,loaded 84 containers as cargo in Dordrecht
9828.799623318115,ship.25,Ship has loaded 21 batteries from Dordrecht
9828.799623318115,Dordrecht,Dordrecht has 24 batteries left.
9828.799623318115,Dordrecht,"Warning activated in Dordrecht, only 24 batteries left!"
9829.24226841229,ship.22,loaded 73 containers as cargo in Amsterdam
9830.34226841229,ship.22,Ship has loaded 22 batteries from Amsterdam
9830.34226841229,Amsterdam,Amsterdam has 18 batteries left.
9830.34226841229,Amsterdam,"Warning activated in Amsterdam, only 18 batteries left!"
9838.990236976128,ship.23,loaded 63 containers as cargo in Ludwigshafen
9839.032636784168,ship.20,loaded 78 containers as cargo in Antwerp
9839.882636784168,ship.20,Ship has loaded 17 batteries from Antwerp
9839.882636784168,Antwerp,Antwerp has 85 batteries left.
9839.942247313402,ship.14,loaded 96 containers as cargo in Amsterdam
9840.140236976127,ship.23,Ship has loaded 23 batteries from Ludwigshafen
9840.140236976127,Ludwigshafen,Ludwigshafen has 52 batteries left.
9840.685177691274,ship.15,Ship has loaded 2 batteries from Rotterdam
9840.685177691274,Rotterdam,Rotterdam has 20 batteries left.
9841.042247313402,ship.14,Ship has loaded 22 batteries from Amsterdam
9841.042247313402,Amsterdam,Amsterdam has 2 batteries left.
9843.692268412291,ship.22,loaded 72 containers as cargo in Rotterdam
9844.042268412291,ship.22,Ship has loaded 7 batteries from Rotterdam
9844.042268412291,Rotterdam,Rotterdam has 13 batteries left.
9844.874389057291,Sittard,"Warning deactivated in Sittard, 48 batteries available"
9846.818833501737,ship.13,loaded 74 containers as cargo in Sittard
9847.018833501737,ship.13,Ship has loaded 4 batteries from Sittard
9847.018833501737,Sittard,Sittard has 45 batteries left.
